"id"	"name"	"count"	"npc_templateid"	"locx"	"locy"	"randomx"	"randomy"	"heading"	"respawn_delay"	"mapid"	"movement_distance"
"5102"	"Goddess of Salvation^Roy"	"1"	"100065"	"32729"	"32694"	"0"	"0"	"4"	"0"	"15484"	"0"
"5200"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"4995"	"0"
"5201"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"4995"	"0"
"5202"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"4995"	"0"
"5203"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"4996"	"0"
"5204"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"4996"	"0"
"5205"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"4996"	"0"
"5206"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"4997"	"0"
"5207"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"4997"	"0"
"5208"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"4997"	"0"
"5209"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"4998"	"0"
"5210"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"4998"	"0"
"5211"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"4998"	"0"
"5212"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"4999"	"0"
"5213"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"4999"	"0"
"5214"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"4999"	"0"
"5215"	"Scarecrow^Weak"	"1"	"100774"	"32809"	"32829"	"0"	"0"	"4"	"0"	"5000"	"0"
"5216"	"Scarecrow^Strong"	"1"	"100776"	"32809"	"32834"	"0"	"0"	"4"	"0"	"5000"	"0"
"5217"	"Scarecrow^Normal"	"1"	"100775"	"32809"	"32839"	"0"	"0"	"4"	"0"	"5000"	"0"
"5218"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5001"	"0"
"5219"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5001"	"0"
"5220"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5001"	"0"
"5221"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5002"	"0"
"5222"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5002"	"0"
"5223"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5002"	"0"
"5224"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5003"	"0"
"5225"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5003"	"0"
"5226"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5003"	"0"
"5227"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5004"	"0"
"5228"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5004"	"0"
"5229"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5004"	"0"
"5230"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5005"	"0"
"5231"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5005"	"0"
"5232"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5005"	"0"
"5233"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5006"	"0"
"5234"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5006"	"0"
"5235"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5006"	"0"
"5236"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5007"	"0"
"5237"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5007"	"0"
"5238"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5007"	"0"
"5239"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5008"	"0"
"5240"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5008"	"0"
"5241"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5008"	"0"
"5242"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5009"	"0"
"5243"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5009"	"0"
"5244"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5009"	"0"
"5245"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5010"	"0"
"5246"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5010"	"0"
"5247"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5010"	"0"
"5248"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5011"	"0"
"5249"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5011"	"0"
"5250"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5011"	"0"
"5251"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5012"	"0"
"5252"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5012"	"0"
"5253"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5012"	"0"
"5254"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5013"	"0"
"5255"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5013"	"0"
"5256"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5013"	"0"
"5257"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5014"	"0"
"5258"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5014"	"0"
"5259"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5014"	"0"
"5260"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5015"	"0"
"5261"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5015"	"0"
"5262"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5015"	"0"
"5263"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5016"	"0"
"5264"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5016"	"0"
"5265"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5016"	"0"
"5266"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5017"	"0"
"5267"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5017"	"0"
"5268"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5017"	"0"
"5269"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5018"	"0"
"5270"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5018"	"0"
"5271"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5018"	"0"
"5272"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5019"	"0"
"5273"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5019"	"0"
"5274"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5019"	"0"
"5275"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5020"	"0"
"5276"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5020"	"0"
"5277"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5020"	"0"
"5278"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5021"	"0"
"5279"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5021"	"0"
"5280"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5021"	"0"
"5281"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5022"	"0"
"5282"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5022"	"0"
"5283"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5022"	"0"
"5284"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5023"	"0"
"5285"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5023"	"0"
"5286"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5023"	"0"
"5287"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5024"	"0"
"5288"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5024"	"0"
"5289"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5024"	"0"
"5290"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5025"	"0"
"5291"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5025"	"0"
"5292"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5025"	"0"
"5293"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5026"	"0"
"5294"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5026"	"0"
"5295"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5026"	"0"
"5296"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5027"	"0"
"5297"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5027"	"0"
"5298"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5027"	"0"
"5299"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5028"	"0"
"5300"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5028"	"0"
"5301"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5028"	"0"
"5302"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5029"	"0"
"5303"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5029"	"0"
"5304"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5029"	"0"
"5305"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5030"	"0"
"5306"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5030"	"0"
"5307"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5030"	"0"
"5308"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5031"	"0"
"5309"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5031"	"0"
"5310"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5031"	"0"
"5311"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5032"	"0"
"5312"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5032"	"0"
"5313"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5032"	"0"
"5314"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5033"	"0"
"5315"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5033"	"0"
"5316"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5033"	"0"
"5317"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5034"	"0"
"5318"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5034"	"0"
"5319"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5034"	"0"
"5320"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5035"	"0"
"5321"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5035"	"0"
"5322"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5035"	"0"
"5323"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5036"	"0"
"5324"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5036"	"0"
"5325"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5036"	"0"
"5326"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5037"	"0"
"5327"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5037"	"0"
"5328"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5037"	"0"
"5329"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5038"	"0"
"5330"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5038"	"0"
"5331"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5038"	"0"
"5332"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5039"	"0"
"5333"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5039"	"0"
"5334"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5039"	"0"
"5335"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5040"	"0"
"5336"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5040"	"0"
"5337"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5040"	"0"
"5338"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5041"	"0"
"5339"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5041"	"0"
"5340"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5041"	"0"
"5341"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5042"	"0"
"5342"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5042"	"0"
"5343"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5042"	"0"
"5344"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5043"	"0"
"5345"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5043"	"0"
"5346"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5043"	"0"
"5347"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5044"	"0"
"5348"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5044"	"0"
"5349"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5044"	"0"
"5350"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5045"	"0"
"5351"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5045"	"0"
"5352"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5045"	"0"
"5353"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5046"	"0"
"5354"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5046"	"0"
"5355"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5046"	"0"
"5356"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5047"	"0"
"5357"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5047"	"0"
"5358"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5047"	"0"
"5359"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5048"	"0"
"5360"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5048"	"0"
"5361"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5048"	"0"
"5362"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5049"	"0"
"5363"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5049"	"0"
"5364"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5049"	"0"
"5365"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5050"	"0"
"5366"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5050"	"0"
"5367"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5050"	"0"
"5368"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5051"	"0"
"5369"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5051"	"0"
"5370"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5051"	"0"
"5371"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5052"	"0"
"5372"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5052"	"0"
"5373"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5052"	"0"
"5374"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5053"	"0"
"5375"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5053"	"0"
"5376"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5053"	"0"
"5377"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5054"	"0"
"5378"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5054"	"0"
"5379"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5054"	"0"
"5380"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5055"	"0"
"5381"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5055"	"0"
"5382"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5055"	"0"
"5383"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5056"	"0"
"5384"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5056"	"0"
"5385"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5056"	"0"
"5386"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5057"	"0"
"5387"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5057"	"0"
"5388"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5057"	"0"
"5389"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5058"	"0"
"5390"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5058"	"0"
"5391"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5058"	"0"
"5392"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5059"	"0"
"5393"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5059"	"0"
"5394"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5059"	"0"
"5395"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5060"	"0"
"5396"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5060"	"0"
"5397"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5060"	"0"
"5398"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5061"	"0"
"5399"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5061"	"0"
"5400"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5061"	"0"
"5401"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5062"	"0"
"5402"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5062"	"0"
"5403"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5062"	"0"
"5404"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5063"	"0"
"5405"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5063"	"0"
"5406"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5063"	"0"
"5407"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5064"	"0"
"5408"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5064"	"0"
"5409"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5064"	"0"
"5410"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5065"	"0"
"5411"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5065"	"0"
"5412"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5065"	"0"
"5413"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5066"	"0"
"5414"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5066"	"0"
"5415"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5066"	"0"
"5416"	"Scarecrow^Weak"	"1"	"100774"	"32797"	"32757"	"0"	"0"	"4"	"0"	"5067"	"0"
"5417"	"Scarecrow^Strong"	"1"	"100776"	"32802"	"32754"	"0"	"0"	"4"	"0"	"5067"	"0"
"5418"	"Scarecrow^Normal"	"1"	"100775"	"32806"	"32757"	"0"	"0"	"4"	"0"	"5067"	"0"
"5419"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5068"	"0"
"5420"	"Scarecrow^Strong"	"1"	"100776"	"32773"	"32862"	"0"	"0"	"4"	"0"	"5068"	"0"
"5421"	"Scarecrow^Normal"	"1"	"100775"	"32772"	"32870"	"0"	"0"	"4"	"0"	"5068"	"0"
"5422"	"Scarecrow^Weak"	"1"	"100774"	"32771"	"32856"	"0"	"0"	"4"	"0"	"5069"	"0"
