"npcid"	"classId"	"desc_en"	"desc_powerbook"	"desc_kr"	"desc_id"	"note"	"impl"	"spriteId"	"lvl"	"hp"	"mp"	"ac"	"str"	"con"	"dex"	"wis"	"intel"	"mr"	"exp"	"alignment"	"big"	"weakAttr"	"ranged"	"is_taming"	"passispeed"	"atkspeed"	"atk_magic_speed"	"sub_magic_speed"	"undead"	"poison_atk"	"is_agro"	"is_agro_poly"	"is_agro_invis"	"family"	"agrofamily"	"agrogfxid1"	"agrogfxid2"	"is_picupitem"	"digestitem"	"is_bravespeed"	"hprinterval"	"hpr"	"mprinterval"	"mpr"	"is_teleport"	"randomlevel"	"randomhp"	"randommp"	"randomac"	"randomexp"	"randomAlign"	"damage_reduction"	"is_hard"	"is_bossmonster"	"can_turnundead"	"bowSpritetId"	"karma"	"transform_id"	"transform_gfxid"	"light_size"	"is_amount_fixed"	"is_change_head"	"spawnlist_door"	"count_map"	"cant_resurrect"	"isHide"
"2502"	"16671"	"Succubus Queen Magic Doll"	""	"서큐버스 퀸 마법인형"	"$20476"	"axis doll"	"L1Doll"	"17661"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2503"	"16674"	"Drake Magic Doll"	""	"드레이크 마법인형"	"$12854"	"axis doll"	"L1Doll"	"17664"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2504"	"16675"	"King Bugbear Magic Doll"	""	"킹 버그베어 마법인형"	"$20886"	"axis doll"	"L1Doll"	"17665"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2505"	"16676"	"Diamond Golem Magic Doll"	""	"다이아몬드 골렘 마법인형"	"$21346"	"axis doll"	"L1Doll"	"17666"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2506"	"16678"	"Lich Magic Doll"	""	"리치 마법인형"	"$15581"	"axis doll"	"L1Doll"	"17668"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2507"	"16677"	"Cyclops Magic Doll"	""	"사이클롭스 마법인형"	"$20464"	"axis doll"	"L1Doll"	"17667"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2508"	"16679"	"Knightvald Magic Doll"	""	"나이트발드 마법인형"	"$20888"	"axis doll"	"L1Doll"	"17669"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2509"	"16680"	"Seer Magic Doll"	""	"시어 마법인형"	"$20890"	"axis doll"	"L1Doll"	"17670"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2510"	"16681"	"Iris Magic Doll"	""	"아이리스 마법인형"	"$11141"	"axis doll"	"L1Doll"	"17671"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2511"	"16682"	"Vampire Maigc Doll"	""	"뱀파이어 마법인형"	"$11142"	"axis doll"	"L1Doll"	"17672"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2512"	"16683"	"Mummy Lord Magic Doll"	""	"머미로드 마법인형"	"$25031"	"axis doll"	"L1Doll"	"17673"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2513"	"16684"	"Demon Magic Doll"	""	"데몬 마법인형"	"$20887"	"axis doll"	"L1Doll"	"17674"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2514"	"16685"	"Death Knight Magic Doll"	""	"데스나이트 마법인형"	"$20889"	"axis doll"	"L1Doll"	"17675"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2515"	"16686"	"Barranca Magic Doll"	""	"바란카 마법인형"	"$11143"	"axis doll"	"L1Doll"	"17676"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2516"	"16687"	"Fallen Magic Doll"	""	"타락 마법인형"	"$25032"	"axis doll"	"L1Doll"	"17677"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2517"	"16688"	"Baphomet Magic Doll"	""	"바포메트 마법인형"	"$25697"	"axis doll"	"L1Doll"	"17678"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2518"	"16689"	"Ice Queen Magic Doll"	""	"얼음여왕 마법인형"	"$25698"	"axis doll"	"L1Doll"	"17679"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2519"	"16690"	"Kurtz Magic Doll"	""	"커츠 마법인형"	"$25699"	"axis doll"	"L1Doll"	"17680"	"37"	"400"	"250"	"-25"	"15"	"15"	"18"	"25"	"18"	"100"	"0"	"-40"	"false"	"NONE"	"0"	"false"	"496"	"0"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4000"	"0"	"Event Tower"	""	"이벤트 타워"	"$41428"	"dragon bone"	"L1EventTower"	"9484"	"1"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4001"	"0"	"Event Crown"	""	"이벤트 왕관"	"$41429"	"dragon bone"	"L1EventCrown"	"1482"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4100"	"0"	"Event Tower"	""	"이벤트 타워"	"$41428"	"Crocodile Island"	"L1EventTower1"	"9484"	"1"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4101"	"0"	"Event Crown"	""	"이벤트 왕관"	"$41429"	"Crocodile Island"	"L1EventCrown1"	"1482"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4201"	"0"	"Team A Guard Tower"	""	"A팀 수호탑"	"$41432"	"mini siege"	"L1EventTower"	"9484"	"1"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4202"	"0"	"Team B Guard Tower"	""	"B팀 수호탑"	"$41433"	"mini siege"	"L1EventTower"	"9484"	"1"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"4205"	"0"	"Mini Siege^Level 50+"	""	"미니공성 입장"	"$41434"	"Mini siege entrance"	"L1Merchant"	"4047"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5000"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5001"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5002"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5003"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5004"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5005"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5006"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5007"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5008"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5009"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5010"	"0"	"Mystic Enchant Wizard^Pydor"	""	"수상한 강화 마법사^피도르
"	"$14027"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5011"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"2813"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5012"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5013"	"0"	"Pet Keeper^Buzz"	""	"버즈"	"$14514"	"Silver Knight Village Pet Manager"	"L1Merchant"	"4153"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5014"	"0"	"Talking Island Guard"	""	"출입구 관리병"	"$28263"	"Talking Island>Field"	"L1Merchant"	"14328"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5015"	"0"	"Talking Island Guard"	""	"출입구 관리병"	"$28263"	"Field > Talking Island"	"L1Merchant"	"14328"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5016"	"0"	"Enchant Wizard^Gendro"	""	"강화 마법 협회^강화 마법사"	"$35492"	"village buff"	"L1Merchant"	"14587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"5017"	"12024"	"Elite Black Knight"	""	"정예 흑기사"	"$5961 $272"	"Integrated Elite Black Knight"	"L1Monster"	"14325"	"82"	"1545"	"40"	"-95"	"21"	"33"	"12"	"8"	"8"	"26"	"6560"	"-300"	"false"	"FIRE"	"2"	"true"	"640"	"860"	"1320"	"1320"	"NONE"	"NONE"	"true"	"true"	"false"	"antiking"	"1"	"0"	"4"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"false"	"false"	"0"	"0"	"-1"	"0"	"13"	"false"	"false"	"0"	"0"	"true"	"false"
"5018"	"14425"	"Dire Wolf"	""	"다이어울프"	"$2105"	"Integrated direwolf"	"L1Monster"	"2392"	"55"	"418"	"12"	"-46"	"14"	"22"	"8"	"6"	"6"	"6"	"4800"	"-30"	"false"	"FIRE"	"2"	"false"	"520"	"1440"	"1440"	"1440"	"NONE"	"NONE"	"true"	"true"	"true"	""	"0"	"-1"	"-1"	"false"	"0"	"true"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
