"id"	"name"	"count"	"npc_templateid"	"group_id"	"locx"	"locy"	"randomx"	"randomy"	"locx1"	"locy1"	"locx2"	"locy2"	"heading"	"min_respawn_delay"	"max_respawn_delay"	"mapid"	"respawn_screen"	"movement_distance"	"rest"	"near_spawn"
"404"	"Rabbit"	"1"	"45012"	"0"	"32715"	"32416"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"406"	"Rabbit"	"1"	"45012"	"0"	"32798"	"32517"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"408"	"Rabbit"	"1"	"45012"	"0"	"32738"	"32514"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"410"	"Rabbit"	"1"	"45012"	"0"	"32872"	"32801"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"412"	"Rabbit"	"1"	"45012"	"0"	"32680"	"32849"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"414"	"Rabbit"	"1"	"45012"	"0"	"32595"	"32704"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"416"	"Rabbit"	"1"	"45012"	"0"	"32712"	"32883"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"418"	"Rabbit"	"1"	"45012"	"0"	"33251"	"33352"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"420"	"Rabbit"	"1"	"45012"	"0"	"33014"	"33293"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"422"	"Rabbit"	"1"	"45012"	"0"	"33025"	"33263"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"424"	"Rabbit"	"1"	"45012"	"0"	"33021"	"33169"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"426"	"Duck"	"1"	"45015"	"0"	"33599"	"33237"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"428"	"Duck"	"1"	"45015"	"0"	"33619"	"33242"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"430"	"Duck"	"1"	"45015"	"0"	"33575"	"33278"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"432"	"Duck"	"1"	"45015"	"0"	"33551"	"33279"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"434"	"Duck"	"1"	"45015"	"0"	"33548"	"33240"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"436"	"Duck"	"1"	"45015"	"0"	"33594"	"33200"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"438"	"Duck"	"1"	"45015"	"0"	"33623"	"33164"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"440"	"Duck"	"1"	"45015"	"0"	"33640"	"33181"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"455"	"Deer"	"1"	"45021"	"0"	"32898"	"32813"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"457"	"Deer"	"1"	"45021"	"0"	"32949"	"32870"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"459"	"Deer"	"1"	"45021"	"0"	"32947"	"32942"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"461"	"Deer"	"1"	"45021"	"0"	"32646"	"32784"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"463"	"Deer"	"1"	"45021"	"0"	"32709"	"32818"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"465"	"Deer"	"1"	"45021"	"0"	"32683"	"32827"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"467"	"Deer"	"1"	"45021"	"0"	"32646"	"32830"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"469"	"Deer"	"1"	"45021"	"0"	"32659"	"32800"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"471"	"Deer"	"1"	"45021"	"0"	"32701"	"32871"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"473"	"Deer"	"1"	"45021"	"0"	"32662"	"32867"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"475"	"Deer"	"1"	"45021"	"0"	"32629"	"32845"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"477"	"Deer"	"1"	"45021"	"0"	"32581"	"32836"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"479"	"Deer"	"1"	"45021"	"0"	"32557"	"32815"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"481"	"Deer"	"1"	"45021"	"0"	"32553"	"32788"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"483"	"Deer"	"1"	"45021"	"0"	"32561"	"32764"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"485"	"Deer"	"1"	"45021"	"0"	"32576"	"32734"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"487"	"Deer"	"1"	"45021"	"0"	"32582"	"32679"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"489"	"Deer"	"1"	"45021"	"0"	"32610"	"32641"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"491"	"Deer"	"1"	"45021"	"0"	"32665"	"32631"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"493"	"Deer"	"1"	"45021"	"0"	"32656"	"32701"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"495"	"Deer"	"1"	"45021"	"0"	"32661"	"32728"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"497"	"Deer"	"1"	"45021"	"0"	"32674"	"32769"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"499"	"Deer"	"1"	"45021"	"0"	"32675"	"32893"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"501"	"Deer"	"1"	"45021"	"0"	"32759"	"32840"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"503"	"Deer"	"1"	"45021"	"0"	"32787"	"32855"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"505"	"Deer"	"1"	"45021"	"0"	"32777"	"32881"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"507"	"Deer"	"1"	"45021"	"0"	"32700"	"32910"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"509"	"Deer"	"1"	"45021"	"0"	"32698"	"32961"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"511"	"Deer"	"1"	"45021"	"0"	"32661"	"32935"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"513"	"Deer"	"1"	"45021"	"0"	"32634"	"32893"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"515"	"Deer"	"1"	"45021"	"0"	"33155"	"33426"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"517"	"Deer"	"1"	"45021"	"0"	"33214"	"33317"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"519"	"Deer"	"1"	"45021"	"0"	"33217"	"33179"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"521"	"Deer"	"1"	"45021"	"0"	"33105"	"33178"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"523"	"Deer"	"1"	"45021"	"0"	"33090"	"33225"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"525"	"Deer"	"1"	"45021"	"0"	"33007"	"33276"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"527"	"Deer"	"1"	"45021"	"0"	"33038"	"33216"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"529"	"Deer"	"1"	"45021"	"0"	"33030"	"33118"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"531"	"Deer"	"1"	"45021"	"0"	"32985"	"33092"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"533"	"Deer"	"1"	"45021"	"0"	"32956"	"33100"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"535"	"Deer"	"1"	"45021"	"0"	"32955"	"33125"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"537"	"Deer"	"1"	"45021"	"0"	"32894"	"33070"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"539"	"Deer"	"1"	"45021"	"0"	"32892"	"33029"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"542"	"Deer"	"1"	"45021"	"0"	"33054"	"33349"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"544"	"Deer"	"1"	"45021"	"0"	"33072"	"33303"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"546"	"Deer"	"1"	"45021"	"0"	"33092"	"33274"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"548"	"Deer"	"1"	"45021"	"0"	"33140"	"33292"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"550"	"Deer"	"1"	"45021"	"0"	"33192"	"33316"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"552"	"Deer"	"1"	"45021"	"0"	"33189"	"33445"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"554"	"Deer"	"1"	"45021"	"0"	"33215"	"33443"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"556"	"Deer"	"1"	"45021"	"0"	"33255"	"33459"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"558"	"Deer"	"1"	"45021"	"0"	"33291"	"33456"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"560"	"Deer"	"1"	"45021"	"0"	"33061"	"33427"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"562"	"Deer"	"1"	"45021"	"0"	"33021"	"33473"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"564"	"Deer"	"1"	"45021"	"0"	"32951"	"33457"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"566"	"Deer"	"1"	"45021"	"0"	"32925"	"33393"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"568"	"Deer"	"1"	"45021"	"0"	"33024"	"33345"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"570"	"Deer"	"1"	"45021"	"0"	"33090"	"33322"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"572"	"Deer"	"1"	"45021"	"0"	"33152"	"33351"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"574"	"Deer"	"1"	"45021"	"0"	"33186"	"33459"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"576"	"Deer"	"1"	"45021"	"0"	"33208"	"33480"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"578"	"Deer"	"1"	"45021"	"0"	"33193"	"33239"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"580"	"Deer"	"1"	"45021"	"0"	"33154"	"33169"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"582"	"Deer"	"1"	"45021"	"0"	"33103"	"33214"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"584"	"Deer"	"1"	"45021"	"0"	"33681"	"33183"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"586"	"Deer"	"1"	"45021"	"0"	"33689"	"33218"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"588"	"Deer"	"1"	"45021"	"0"	"33721"	"33266"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"590"	"Deer"	"1"	"45021"	"0"	"33745"	"33259"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"592"	"Deer"	"1"	"45021"	"0"	"33766"	"33295"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"594"	"Deer"	"1"	"45021"	"0"	"33776"	"33360"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"596"	"Deer"	"1"	"45021"	"0"	"33828"	"33346"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"598"	"Deer"	"1"	"45021"	"0"	"33830"	"33399"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"600"	"Deer"	"1"	"45021"	"0"	"33853"	"33459"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"602"	"Deer"	"1"	"45021"	"0"	"33841"	"33404"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"604"	"Deer"	"1"	"45021"	"0"	"33841"	"33299"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"606"	"Deer"	"1"	"45021"	"0"	"33320"	"32686"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"608"	"Deer"	"1"	"45021"	"0"	"33330"	"32751"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"610"	"Deer"	"1"	"45021"	"0"	"33517"	"32784"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"612"	"Deer"	"1"	"45021"	"0"	"32703"	"32445"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"613"	"Deer"	"1"	"45021"	"0"	"32651"	"33226"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"614"	"Deer"	"1"	"45021"	"0"	"32681"	"33245"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"615"	"Deer"	"1"	"45021"	"0"	"32685"	"33211"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"616"	"Deer"	"1"	"45021"	"0"	"32681"	"33176"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"618"	"Deer"	"1"	"45021"	"0"	"32658"	"33169"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"620"	"Deer"	"1"	"45021"	"0"	"32642"	"33115"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"622"	"Deer"	"1"	"45021"	"0"	"32644"	"33096"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"624"	"Deer"	"1"	"45021"	"0"	"32612"	"33077"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"626"	"Deer"	"1"	"45021"	"0"	"32551"	"33077"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"628"	"Deer"	"1"	"45021"	"0"	"32577"	"33104"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"630"	"Deer"	"1"	"45021"	"0"	"32614"	"33150"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"632"	"Deer"	"1"	"45021"	"0"	"33016"	"33461"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"634"	"Deer"	"1"	"45021"	"0"	"32947"	"33483"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"636"	"Deer"	"1"	"45021"	"0"	"32899"	"33473"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"637"	"Deer"	"1"	"45021"	"0"	"32835"	"33430"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"638"	"Deer"	"1"	"45021"	"0"	"32789"	"33479"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"639"	"Deer"	"1"	"45021"	"0"	"32835"	"33472"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"641"	"Deer"	"1"	"45021"	"0"	"32645"	"32463"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"643"	"Deer"	"1"	"45021"	"0"	"32646"	"32368"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"645"	"Deer"	"1"	"45021"	"0"	"32556"	"32329"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"647"	"Deer"	"1"	"45021"	"0"	"32579"	"32250"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"649"	"Deer"	"1"	"45021"	"0"	"32563"	"32392"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"651"	"Deer"	"1"	"45021"	"0"	"32651"	"32473"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"653"	"Deer"	"1"	"45021"	"0"	"32732"	"32394"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"655"	"Deer"	"1"	"45021"	"0"	"32772"	"32328"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"657"	"Deer"	"1"	"45021"	"0"	"32851"	"32378"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"659"	"Deer"	"1"	"45021"	"0"	"32789"	"32442"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"661"	"Deer"	"1"	"45021"	"0"	"32782"	"32481"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"663"	"Deer"	"1"	"45021"	"0"	"32814"	"32506"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"665"	"Deer"	"1"	"45021"	"0"	"32707"	"32347"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"667"	"Deer"	"1"	"45021"	"0"	"32724"	"32267"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"669"	"Deer"	"1"	"45021"	"0"	"32622"	"32322"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"671"	"Deer"	"1"	"45021"	"0"	"32623"	"32363"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"846"	"Eidlon"	"3"	"45027"	"0"	"0"	"0"	"0"	"0"	"33260"	"32580"	"33640"	"32610"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"847"	"Eidlon"	"3"	"45027"	"0"	"0"	"0"	"0"	"0"	"33500"	"32620"	"33565"	"32680"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"848"	"Eidlon"	"3"	"45027"	"0"	"0"	"0"	"0"	"0"	"33550"	"32745"	"33690"	"32900"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"849"	"Eidlon"	"3"	"45027"	"0"	"0"	"0"	"0"	"0"	"33300"	"32890"	"33600"	"33000"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"850"	"Eidlon"	"3"	"45027"	"0"	"0"	"0"	"0"	"0"	"33260"	"32610"	"33300"	"32980"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"852"	"Imp"	"1"	"45033"	"0"	"33413"	"33059"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"854"	"Imp"	"1"	"45033"	"0"	"33482"	"33061"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"856"	"Imp"	"1"	"45033"	"0"	"33499"	"33035"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"858"	"Imp"	"1"	"45033"	"0"	"33554"	"33082"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"860"	"Imp"	"1"	"45033"	"0"	"33600"	"33026"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"862"	"Imp"	"1"	"45033"	"0"	"33671"	"33024"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"864"	"Imp"	"1"	"45033"	"0"	"33665"	"32930"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"866"	"Imp"	"1"	"45033"	"0"	"33675"	"32901"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"868"	"Imp"	"1"	"45033"	"0"	"33733"	"33007"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"870"	"Imp"	"1"	"45033"	"0"	"33819"	"33008"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"872"	"Imp"	"1"	"45033"	"0"	"33878"	"32996"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"874"	"Imp"	"1"	"45033"	"0"	"33711"	"32948"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"876"	"Imp"	"1"	"45033"	"0"	"33687"	"33017"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"878"	"Imp"	"1"	"45033"	"0"	"33470"	"32987"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"880"	"Imp"	"1"	"45033"	"0"	"33485"	"32956"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"882"	"Imp"	"1"	"45033"	"0"	"33432"	"32958"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"884"	"Imp"	"1"	"45033"	"0"	"33427"	"32979"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"886"	"Imp"	"1"	"45033"	"0"	"33387"	"32965"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"888"	"Imp"	"1"	"45033"	"0"	"33363"	"32942"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
