"mobId"	"mobname_kr"	"mobname_en"	"moblevel"	"itemId"	"itemname_kr"	"itemname_en"	"min"	"max"	"chance"	"Enchant"
"5041"	"장로"	"Elder"	"0"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"2000"	"0"
"5041"	"장로"	"Elder"	"0"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"2000"	"0"
"5041"	"장로"	"Elder"	"0"	"40091"	"빈 주문서 2"	"Blank Scroll (Lv 2)"	"1"	"1"	"2000"	"0"
"5041"	"장로"	"Elder"	"40"	"40175"	"마법서 (카운터 매직)"	"Spellbook (Counter Magic)"	"1"	"1"	"100"	"0"
"5041"	"장로"	"Elder"	"51"	"40184"	"마법서 (마나 드레인)"	"Spellbook (Mana Drain)"	"1"	"1"	"100"	"0"
"5041"	"장로"	"Elder"	"40"	"40220"	"마법서 (그레이트 리절렉션)"	"Spellbook (Greater Resurrection)"	"1"	"1"	"100"	"0"
"5041"	"장로"	"Elder"	"51"	"40308"	"아데나"	"Adena"	"174"	"474"	"100000"	"0"
"5041"	"장로"	"Elder"	"0"	"60716"	"기사단의 주화"	"Templar Coin"	"247"	"1014"	"100000"	"0"
"5041"	"장로"	"Elder"	"51"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1500"	"0"
"5042"	"셸로브"	"Arachnevil"	"0"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"2000"	"0"
"5042"	"셸로브"	"Arachnevil"	"0"	"40190"	"마법서 (이럽션)"	"Spellbook (Eruption)"	"1"	"1"	"200"	"0"
"5042"	"셸로브"	"Arachnevil"	"40"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"2000"	"0"
"5042"	"셸로브"	"Arachnevil"	"46"	"40308"	"아데나"	"Adena"	"35"	"174"	"100000"	"0"
"5042"	"셸로브"	"Arachnevil"	"0"	"60716"	"기사단의 주화"	"Templar Coin"	"247"	"1014"	"100000"	"0"
"5042"	"셸로브"	"Arachnevil"	"40"	"140100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"1000"	"0"
"5042"	"셸로브"	"Arachnevil"	"40"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"2000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40181"	"마법서 (테이밍 몬스터)"	"Spellbook (Tame Monster)"	"1"	"1"	"200"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40199"	"마법서 (그레이터 헤이스트)"	"Spellbook (Greater Haste)"	"1"	"1"	"200"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40273"	"흑정령의 수정 (베놈 레지스트)"	"Dark Spirit Crystal (Venom Resist)"	"1"	"1"	"200"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"2000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"40308"	"아데나"	"Adena"	"35"	"174"	"100000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"60716"	"기사단의 주화"	"Templar Coin"	"247"	"1014"	"100000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"140100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"1000"	"0"
"5043"	"웅골리언트"	"Arachnevil Elder"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"148"	"대형 도끼"	"Great Axe"	"1"	"1"	"10000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"20304"	"화령의 반지"	"Ring of Fire Resistance"	"1"	"1"	"5000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"22003"	"고대 투사의 가더"	"Guarder of Ancient Warrior"	"1"	"1"	"1000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"22304"	"투사의 목걸이"	"Initiate Solid Boots"	"1"	"1"	"500"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"37067"	"투사의 목걸이 (소생)"	"Warrior's Necklace (Revival)"	"1"	"1"	"5000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"5"	"2000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"2"	"10000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"2"	"10000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"40164"	"기술서 (쇼크 스턴)"	"Technical Book (Shock Stun)"	"1"	"1"	"5000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"3000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"3000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"1"	"4"	"1000000"	"0"
"5044"	"오르쿠스"	"Orcus"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"1"	"5000"	"0"
"5044"	"오르쿠스"	"Orcus"	"52"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"5046"	"케팔레"	"Keparle"	"60"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"5046"	"케팔레"	"Keparle"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"5046"	"케팔레"	"Keparle"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"1"	"4"	"1000000"	"0"
"5046"	"케팔레"	"Keparle"	"60"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"157"	"은색의 크로우"	"Silver Claw"	"1"	"1"	"5000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"22358"	"지식의 반지"	"Ring of Intelligence"	"1"	"1"	"3000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"20000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"20000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"40211"	"마법서 (포그 오브 슬리핑)"	"Spellbook (Fog of Sleep)"	"1"	"1"	"10000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40213"	"마법서 (이뮨 투 함)"	"Spellbook (Immune To Harm)"	"1"	"1"	"5000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40224"	"마법서 (어드밴스 스피릿)"	"Spellbook (Advanced Spirit)"	"1"	"1"	"5000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40244"	"정령의 수정 (에어리어 오브 사일런스)"	"Spirit Crystal (Area Silence)"	"1"	"1"	"1000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"40304"	"마프르의 유산"	"Relic of Maphr"	"14"	"24"	"10000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"100000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"100157"	"은색의 크로우"	"Silver Claw"	"1"	"1"	"1000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"3000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"3000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"1"	"4"	"1000000"	"0"
"5047"	"아르피어"	"Arpier"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"3"	"5000"	"0"
"5047"	"아르피어"	"Arpier"	"85"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"1500"	"0"
"5048"	"네크로스"	"Necros"	"52"	"102"	"루선해머"	"Lucern Hammer"	"1"	"1"	"10000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"20304"	"화령의 반지"	"Ring of Fire Resistance"	"1"	"1"	"5000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"22003"	"고대 투사의 가더"	"Guarder of Ancient Warrior"	"1"	"1"	"1000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"37067"	"투사의 목걸이 (소생)"	"Warrior's Necklace (Revival)"	"1"	"1"	"5000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"2"	"10000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"2"	"10000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"40164"	"기술서 (쇼크 스턴)"	"Technical Book (Shock Stun)"	"1"	"1"	"5000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"3000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"3000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"222304"	"투사의 목걸이"	"Warrior's Necklace"	"1"	"1"	"500"	"0"
"5048"	"네크로스"	"Necros"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"1"	"4"	"1000000"	"0"
"5048"	"네크로스"	"Necros"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"1"	"5000"	"0"
"5048"	"네크로스"	"Necros"	"52"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"5050"	"그렘린"	"Gremlin"	"53"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"100"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"169"	"사냥꾼 활"	"Hunter Bow"	"1"	"1"	"2000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"20014"	"마법의 투구: 치유"	"Helm of Magic: Healing"	"1"	"1"	"1000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"0"	"40274"	"흑정령의 수정 (드레스 덱스터리티)"	"Dark Spirit Crystal (Dress Dexterity)"	"1"	"1"	"200"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"40308"	"아데나"	"Adena"	"35"	"174"	"100000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"40408"	"철괴"	"Lump of Iron"	"1"	"5"	"2000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"40899"	"강철 원석"	"Lump of Rough Iron"	"1"	"1"	"1000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"0"	"60716"	"기사단의 주화"	"Templar Coin"	"247"	"1014"	"100000"	"0"
"5051"	"드워프 궁수"	"Dwarf Archer"	"55"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1000"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"142"	"은도끼"	"Silver Axe"	"1"	"1"	"2500"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"100"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"40269"	"흑정령의 수정 (드레스 마이티)"	"Dark Spirit Crystal (Dress Mighty)"	"1"	"1"	"700"	"0"
"5053"	"드워프 전사"	"Elite Dwarf General"	"50"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"200"	"0"
"5054"	"드워프 주술사"	"Elite Dwarf Shaman"	"50"	"125"	"마력의 지팡이"	"Staff of Sorcery"	"1"	"1"	"1500"	"0"
"5054"	"드워프 주술사"	"Elite Dwarf Shaman"	"50"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"100"	"0"
"5054"	"드워프 주술사"	"Elite Dwarf Shaman"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5054"	"드워프 주술사"	"Elite Dwarf Shaman"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5054"	"드워프 주술사"	"Elite Dwarf Shaman"	"50"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"200"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"52"	"양손검"	"Two-handed Sword"	"1"	"1"	"1500"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"40441"	"백금원석조각"	"Rough Platinum Piece"	"1"	"1"	"5000"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"40468"	"은원석 조각"	"Rough Silver Piece"	"1"	"1"	"5000"	"0"
"5055"	"드워프 검사"	"Elite Dwarf Swordsman"	"50"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"150"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"102"	"루선해머"	"Lucern Hammer"	"1"	"1"	"2500"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"40441"	"백금원석조각"	"Rough Platinum Piece"	"1"	"1"	"5000"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"40468"	"은원석 조각"	"Rough Silver Piece"	"1"	"1"	"5000"	"0"
"5056"	"드워프 창병"	"Elite Dwarf Pikeman"	"50"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"150"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"169"	"사냥꾼 활"	"Hunter Bow"	"1"	"1"	"2000"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"40468"	"은원석 조각"	"Rough Silver Piece"	"1"	"1"	"5000"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"40489"	"황금 원석 조각"	"Rough Gold Piece"	"1"	"1"	"300"	"0"
"5057"	"드워프 궁사"	"Elite Dwarf Archer"	"50"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"150"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"148"	"대형 도끼"	"Great Axe"	"1"	"1"	"2000"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"40013"	"속도향상 물약"	"Haste Potion"	"1"	"1"	"1000"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"40100"	"순간이동 주문서"	"Teleport Scroll"	"1"	"1"	"3000"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"40468"	"은원석 조각"	"Rough Silver Piece"	"1"	"1"	"5000"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"40489"	"황금 원석 조각"	"Rough Gold Piece"	"1"	"1"	"300"	"0"
"5058"	"드워프 도끼병"	"Elite Dwarf Axeman"	"50"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"150"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"104"	"포챠드"	"Fauchard"	"1"	"1"	"3000"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"1123"	"블러드 서커"	"Bloodsucker"	"1"	"1"	"5"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"20110"	"마법 방어 사슬 갑옷"	"Chain Mail of Magic Resistance"	"1"	"1"	"1500"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"37021"	"블러드서커 (소생)"	"Bloodsucker (Revival)"	"1"	"1"	"30"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"3500"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"40018"	"강화 속도 향상 물약"	"Greater Haste Potion"	"1"	"1"	"1500"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"40200"	"마법서 (버서커스)"	"Spellbook (Berserker)"	"1"	"1"	"800"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"40308"	"아데나 "	"Adena"	"182"	"464"	"100000"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"120110"	"마법 방어 사슬 갑옷"	"Chain Mail of Magic Resistance"	"1"	"1"	"500"	"0"
"5059"	"엘모어 병사"	"Elmore Soldier"	"55"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1500"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"125"	"마력의 지팡이"	"Staff of Sorcery"	"1"	"1"	"3000"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"20280"	"멸마의 반지"	"Ring of Immunity to Magic"	"1"	"1"	"70"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"22358"	"지식의 반지"	"Ring of Intelligence"	"1"	"1"	"5"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"37079"	"지식의 반지 (소생)"	"Ring of Intelligence (Revival)"	"1"	"1"	"50"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"2000"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"40092"	"빈 주문서(레벨 3)"	"Blank Scroll (Lv 3)"	"1"	"1"	"3000"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"40195"	"마법서 (프리징 아머)"	"Spellbook (Freezing Armor)"	"1"	"1"	"200"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"40308"	"아데나"	"Adena"	"182"	"464"	"100000"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"210015"	"기억의 수정(인사이트)"	"Memory Crystal (Insight)"	"1"	"1"	"600"	"0"
"5060"	"엘모어 마법사"	"Elmore Wizard"	"55"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1500"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"501"	"파멸자의 체인소드"	"Defiler's Chainsword"	"1"	"1"	"20"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"3500"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"2500"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"250"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40165"	"기술서 (리덕션 아머)"	"Technical Book (Reduction Armor)"	"1"	"1"	"200"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40279"	"흑정령의 수정 (드레스 이베이젼)"	"Dark Spirit Crystal (Dress Evasion)"	"1"	"1"	"700"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"40308"	"아데나"	"Adena"	"182"	"464"	"100000"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"120043"	"투구"	"Helmet"	"1"	"1"	"3000"	"0"
"5061"	"엘모어 장군"	"Elmore General"	"58"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1500"	"0"
"5080"	"혹한의 스콜피온"	"Extreme Frigid Scorpion"	"39"	"40308"	"아데나"	"Adena"	"500"	"510"	"100000"	"0"
"5081"	"혹한의 아이스 골렘"	"Extreme Frigid Clear Golem"	"39"	"40308"	"아데나"	"Adena"	"500"	"600"	"100000"	"0"
"5082"	"혹한의 얼음 여왕 근위병"	"Extreme Frigid Castle Guard"	"39"	"40308"	"아데나"	"Adena"	"500"	"700"	"100000"	"0"
"5083"	"혹한의 얼음 여왕 근위병"	"Extreme Frigid Castle Guard"	"39"	"40308"	"아데나"	"Adena"	"500"	"700"	"100000"	"0"
"5084"	"혹한의 아이스맨"	"Extreme Frigid Snow Tiger"	"39"	"40308"	"아데나"	"Adena"	"500"	"700"	"100000"	"0"
"5085"	"혹한의 에티"	"Extreme Frigid Yeti"	"39"	"40308"	"아데나"	"Adena"	"500"	"700"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"190"	"사이하의 활"	"Sayha's Bow"	"1"	"1"	"2000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"2026"	"검사의 서 (판테라:쇼크)"	"\aHSwordman Book (Pantera: Shock)"	"1"	"1"	"2000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"3017"	"창술서 (프레셔:데스 리콜)"	"\aGSpearbook (Pressure: Death Recall)"	"1"	"1"	"300"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"20061"	"바람의 망토"	"Wind Cloak"	"1"	"1"	"1000000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"20156"	"풍룡 비늘 갑옷"	"White Dragon Armor"	"1"	"1"	"10000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"20281"	"변신 조종 반지"	"Ring of Polymorph Control"	"1"	"1"	"3000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"5000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"30154"	"풍룡의룬스톤"	"Wind Dragon Glowing Rune Stone"	"1"	"1"	"50"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"14"	"24"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"37105"	"린드비오르의 숨결 (소생)"	"Heart of Lindvior (Revival)"	"1"	"3"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"37207"	"창술서 (프레셔:데스 리콜) (소생)"	"\aGSpearbook (Pressure: Death Recall) (Revival)"	"1"	"2"	"2000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"37215"	"마법서 (엠파이어:오버로드)(소생)"	"\aeSpellbook (Empire: Overlord) (Revival)"	"1"	"2"	"20000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"37244"	"기억의 수정(오시리스) (소생)"	"\aHMemory Crystal (Osiris) (Revival)"	"1"	"2"	"10000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"37253"	"\aJ용기사의 서판 (포우 슬레이어: 포스) (소생)"	"\aJDragon Knight's Tablet (Foe Slayer: Force) (Revival)"	"1"	"2"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40199"	"마법서 (그레이터 헤이스트)"	"Spellbook (Greater Haste)"	"1"	"1"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40214"	"마법서 (매스 텔레포트)"	"Spellbook (Mass Teleport)"	"1"	"1"	"10000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40223"	"마법서 (앱솔루트 배리어)"	"Spellbook (Absolute Barrier)"	"1"	"1"	"8000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40263"	"정령의 수정 (스톰 샷)"	"Spirit Crystal (Storm Shot)"	"1"	"1"	"20000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"40292"	"정령의 수정 (엘븐 스트라이크)"	"\aESpirit Crystal(Striker Gail: Shot)"	"1"	"1"	"500"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"40293"	"마법서 (엠파이어:오버로드)"	"\aeSpellbook (Empire: Overlord)"	"1"	"1"	"2000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40370"	"린드비오르의 숨결"	"Heart of Lindvior"	"1"	"1"	"10000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"40394"	"풍룡 비늘"	"White Dragon Scales"	"7"	"14"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"41153"	"정령의 수정 (스트라이커 게일)"	"Spirit Crystal (Striker Gail)"	"1"	"1"	"5000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"41440"	"정령의 수정 (트리플 애로우: 부스트)"	"\aHSpirit Crystal (Triple Arrow: Boost)"	"1"	"1"	"1000"	"0"
"5100"	"린드비오르"	"Lindvior"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"14"	"100"	"100000"	"0"
"5100"	"린드비오르"	"Lindvior"	"87"	"120077"	"투명 망토"	"Cloak of Invisibility"	"1"	"1"	"1000"	"0"
